plate,mjd,fiberid,specobjid,bestobjid,elodiervfinal,teffadop,fehadop,loggadop,teffspec,fehspec,psfmag_g,psfmag_r,psfmag_i,psfmagErr_g,psfmagErr_r,psfmagErr_i,ra,dec,u,g,r,i,z,specobjid1,class,subclass,z1,plate1,mjd1,fiberid1,elodieBV,elodieTEff,elodieLogG,elodieFeH,elodieZ,elodieZErr
1898,53260,218,2137018001264764928,1237649918433624161,-47.86867,5432.313,-0.5198368,4.39949,5423.196,-0.5087425,17.91497,17.36344,17.11109,0.02015828,0.01583106,0.01644993,26.106864838548,12.9578749257479,19.39411,17.90057,17.34688,17.1104,16.99979,2137018001264764928,STAR,F9,-0.0002077058,1898,53260,218,0.786,5221,4.5,-0.24,-0.0001840229,7.067755E-06
1898,53260,220,2137018551020578816,1237649918433689689,-61.71236,4479.566,-0.8872716,4.446496,4501.011,-1.016486,16.61857,15.5714,15.08876,0.01686979,0.01640121,0.01887677,26.2396544577422,12.7632117000592,18.95498,16.6268,15.56436,15.12809,14.87718,2137018551020578816,STAR,K5,-0.0002248665,1898,53260,220,1.069,4382,4.64,-0.28,-0.0002302004,4.834318E-06
1898,53260,244,2137025148090345472,1237649918433558639,-58.99628,5423.144,-0.9317843,4.339088,5410.332,-1.031152,16.23959,15.67097,15.43205,0.02186409,0.02093795,0.01686532,25.984559254467,12.9059268597745,17.56654,16.22904,15.64954,15.4103,15.29043,2137025148090345472,STAR,F9,-0.0002336281,1898,53260,244,0.692,5285,4.62,-0.71,-0.0002211406,4.698461E-06
1898,53260,250,2137026797357787136,1237649918433427518,9.430893,4652.572,0.03070155,4.259294,4812.741,0.03070155,16.40077,15.3699,14.96656,0.01547926,0.01640332,0.02073034,25.7228920748453,12.8661679241841,18.87696,16.37218,15.34958,14.98713,14.79078,2137026797357787136,STAR,K5,5.718548E-06,1898,53260,250,1.077,4704,2.64,0.25,7.107893E-06,3.957556E-06
1898,53260,300,2137040541253134336,1237649918433427560,0.8492022,5068.887,-0.7187265,4.435352,5065.931,-0.6804843,18.29104,17.62756,17.36755,0.01635653,0.01692343,0.02118538,25.7016327998521,12.872029682954,19.86984,18.27002,17.61069,17.35879,17.26154,2137040541253134336,STAR,K1,-1.913896E-05,1898,53260,300,0.811,5059,4.45,-0.16,-2.151755E-05,8.23455E-06
1898,53260,247,2137025972724066304,1237649918433624269,-114.1922,6265.016,-1.700268,3.108498,6314.161,-1.347298,18.27294,17.96487,17.8266,0.0204207,0.01622897,0.01702162,26.0917330578585,12.9688746047936,19.21928,18.26272,17.95209,17.82512,17.75876,12444722444975230976,STAR,F3/F5V (30743),-0.0003397321,11053,58437,548,1.474,3705,4.8,0.6,0,0
1898,53260,296,2137039441741506560,1237649918433427508,75.07086,6435.569,-1.736784,3.994683,6462.54,-1.864559,18.05499,17.80422,17.68726,0.01618668,0.01705735,0.02140927,25.6697128103904,12.9859326389694,18.97909,18.0489,17.79142,17.67456,17.67399,12453827225735942144,STAR,F0IV (81937),0.0001292371,11061,58428,903,1.474,3705,4.8,0.6,0,0
1898,53260,253,2137027621991507968,1237649918433558588,-146.3291,6309.364,-1.601327,3.763096,6280.503,-1.707616,18.31092,17.95752,17.80243,0.02250019,0.02146439,0.01780116,25.9209155347886,12.9889079877592,19.14402,18.29789,17.95929,17.79868,17.76682,12453840694753382400,STAR,F3/F5V (30743),-0.0004936827,11061,58428,952,1.474,3705,4.8,0.6,0,0
1898,53260,89,2136982542014769152,1237649918433886278,-3.727466,5497.81,-0.2659044,4.285256,5507.121,-0.2512704,16.26525,15.65992,15.45408,0.02661894,0.01816247,0.01756521,26.7841513326211,12.7772175489204,17.85169,16.26856,15.66305,15.4384,15.34341,2136982542014769152,STAR,F9,-5.06712E-05,1898,53260,89,0.786,5221,4.5,-0.24,-3.678367E-05,3.505163E-06
1898,53260,121,2136991338107791360,1237649918433886295,-37.0865,4387.571,-0.569097,4.283381,4367.944,-0.6146687,17.84576,16.73453,16.28817,0.02688077,0.01830907,0.01767232,26.6705587538341,12.7905761246486,20.30665,17.84148,16.7149,16.26984,15.99759,2136991338107791360,STAR,K5,-0.0001505911,1898,53260,121,1.069,4382,4.64,-0.28,-0.0001480574,4.927098E-06
1898,53260,122,2136991612985698304,1237649918433886214,-32.45779,5441.284,-0.5260934,4.318284,5418.611,-0.5366448,17.07268,16.48342,16.28336,0.02670595,0.0182407,0.01767355,26.6625000480778,12.7498409778431,18.55975,17.06884,16.46832,16.2525,16.16518,2136991612985698304,STAR,F9,-0.0001491122,1898,53260,122,0.786,5221,4.5,-0.24,-0.0001326177,5.600137E-06
1898,53260,123,2136991887863605248,1237649918433886298,-18.30108,4071.303,-1.481376,4.377086,4047.702,-1.481376,18.80333,17.48,16.93025,0.02757871,0.01852929,0.0178702,26.6767712557375,12.8200334492944,21.63327,18.80148,17.46597,16.90876,16.61722,2136991887863605248,STAR,K7,-8.180945E-05,1898,53260,123,1.354,3962,4.5,-0.36,-8.539602E-05,7.745004E-06
1898,53260,124,2136992162741512192,1237649918433820768,-312.8081,5601.214,-2.157527,4.516689,5494.886,-2.058682,18.50706,17.99796,17.82495,0.02877048,0.02487287,0.01646659,26.5521164084172,12.8105914877274,19.43307,18.50098,18.00239,17.82761,17.72058,2136992162741512192,STAR,F5,-0.001066233,1898,53260,124,0.446,5895,4.41,-1.05,-0.001067766,2.768838E-05
1898,53260,130,2136993812008953856,1237649918433820781,-32.65752,4183.465,-0.2805606,3.401933,4236.244,-0.2805606,18.94059,17.61321,17.09468,0.02923904,0.02466294,0.01565711,26.5784817637884,12.7499890680177,21.54083,18.93896,17.61005,17.08634,16.77402,2136993812008953856,STAR,K7,-0.0001326489,1898,53260,130,1.354,3962,4.5,-0.36,-0.000133284,7.74081E-06
1898,53260,133,2136994636642674688,1237649918433820748,62.2113,4202.142,-0.7097867,4.329308,4189.997,-0.7097867,19.1127,17.9085,17.39155,0.02953289,0.02478434,0.01590518,26.5103367498805,12.7367796616953,21.95912,19.1231,17.89599,17.39495,17.10658,2136994636642674688,STAR,K7,0.0001807227,1898,53260,133,1.354,3962,4.5,-0.36,0.0001831644,9.670913E-06
1898,53260,140,2136996560788023296,1237649918433820707,-61.75187,5617.79,0.07697716,4.105371,5660.144,0.09750535,15.45906,14.86052,14.67932,0.02810558,0.02431709,0.01517382,26.6118667476644,12.9031751626671,17.10011,15.44243,14.86457,14.66975,14.61241,2136996560788023296,STAR,F9,-0.0002497915,1898,53260,140,0.701,5563,4.23,-0.02,-0.0002303323,2.759864E-06
1891,53238,573,2129234283204732928,1237652944231728037,7.816385,4360.554,-0.8336425,4.492088,4494.598,-0.8336425,20.2233,19.09619,18.6539,0.02197049,0.01776071,0.01441864,319.528024612856,11.3929846354276,23.11366,20.19912,19.05921,18.61898,18.38531,2129234283204732928,STAR,K5,1.708149E-05,1891,53238,573,1.069,4382,4.64,-0.28,1.722474E-06,1.307687E-05
1892,53238,2,2130203227826710528,1237656240627187913,2.058068,6820.512,-0.7149268,3.982242,6803.802,-0.7437466,15.34667,15.09548,15.03497,0.01549589,0.01705749,0.02157979,341.297826127695,12.6985220425705,16.33806,15.31748,15.09493,15.02535,15.03821,2130203227826710528,STAR,F5,1.092439E-05,1892,53238,2,0.313,7072,4.168,-0.39,-1.74852E-05,8.81236E-06
1892,53238,3,2130203502704617472,1237656240627122287,-92.71288,5298.968,-0.885374,4.474191,5259.424,-0.913034,15.05647,14.45535,14.22995,0.01842665,0.01747213,0.01800539,341.108162263377,12.576495868819,16.48633,15.03828,14.44892,14.22417,14.11935,2130203502704617472,STAR,F9,-0.0003466232,1892,53238,3,0.692,5285,4.62,-0.71,-0.0003336071,4.184595E-06
1892,53238,9,2130205151972059136,1237656240627122479,17.81342,5493.87,-0.5561913,4.392354,5453.681,-0.5561913,18.54208,17.94646,17.78677,0.01946537,0.01809829,0.01869156,341.030365808711,12.6940672039886,19.97248,18.54248,17.96226,17.77595,17.70184,2130205151972059136,STAR,F9,1.266518E-05,1892,53238,9,0.717,5426,4.5,-0.04,3.5069E-05,1.274105E-05
1892,53238,10,2130205426849966080,1237656240627122532,6.436089,5396.07,-0.3835044,4.290521,5578.422,-0.3929141,18.03522,17.43733,17.20093,0.01903993,0.01783333,0.01839151,341.110946124681,12.6980292371105,19.52913,18.03745,17.43269,17.19081,17.05489,2130205426849966080,STAR,F9,-2.321783E-05,1892,53238,10,0.717,5426,4.5,-0.04,-2.881698E-06,9.572057E-06
1892,53238,14,2130206526361593856,1237656240627187761,-35.51134,6105.221,-1.051976,3.947969,6110.787,-1.076981,16.64957,16.30459,16.12999,0.01489751,0.01656145,0.0211377,341.16686040899,12.7617079665912,17.65009,16.64952,16.30006,16.14965,16.10452,2130206526361593856,STAR,F5,-0.0001392862,1892,53238,14,0,6000,4,-1.5,-0.0001428033,8.814633E-06
1892,53238,15,2130206801239500800,1237656240627187947,-70.80442,5530.672,-0.3988961,4.373947,5559.425,-0.3989451,18.10787,17.50242,17.3089,0.0250223,0.04956006,0.0967264,341.191443263307,12.6095968156798,19.53876,18.09618,17.51334,17.33054,17.20969,2130206801239500800,STAR,F9,-0.0002750339,1892,53238,15,0.773,5261,4.55,-0.03,-0.0002605283,9.996186E-06
1892,53238,42,2130214222942988288,1237656240626991273,28.49346,4349.697,-0.2927225,4.062346,4397.688,-0.2927225,17.1117,15.89667,15.4281,0.02064903,0.01439435,0.01705768,340.703412087083,12.6876951607829,19.83803,17.13096,15.92773,15.4326,15.2437,2130214222942988288,STAR,K7,7.152617E-05,1892,53238,42,1.069,4382,4.64,-0.28,7.069376E-05,4.829952E-06
1892,53238,43,2130214497820895232,1237656240627056652,-137.2867,6486.078,-1.778608,4.240146,6509.438,-1.526436,17.75142,17.47035,17.37324,0.01712175,0.01567808,0.0162161,340.862766028193,12.5730625501751,18.67674,17.74954,17.47381,17.37569,17.36716,2130214497820895232,STAR,A0,-0.0006080867,1892,53238,43,0,6000,4,-2.5,-0.0004822894,1.659029E-05
1892,53238,45,2130215047576709120,1237656240626991296,-53.84507,4589.315,-0.4303904,4.260157,4536.882,-0.4303904,18.73697,17.81239,17.42122,0.02148214,0.01466955,0.01708045,340.725947558581,12.6899558280746,20.86066,18.7295,17.79578,17.42861,17.17407,2130215047576709120,STAR,K3,-0.0002006212,1892,53238,45,0.983,4576,4.414,-0.39,-0.000203958,9.909844E-06
1892,53238,46,2130215322454616064,1237656240626991395,-208.3143,5430.966,-0.6365656,4.499417,5353.827,-0.6783124,17.93658,17.35719,17.15816,0.02079461,0.01441206,0.01696473,340.850323021324,12.5993798910843,19.37811,17.92948,17.35449,17.15564,17.04692,2130215322454616064,STAR,F9,-0.0007369962,1892,53238,46,0.717,5426,4.5,-0.04,-0.0007192118,8.943282E-06
1892,53238,49,2130216147088336896,1237656240627056717,-32.95669,6829.19,-0.5496015,4.027285,6841.715,-0.5268621,14.88862,14.66961,14.59197,0.01662098,0.01522034,0.01567386,340.913269485491,12.5767375022369,16.0077,14.85317,14.65002,14.59627,14.59675,2130216147088336896,STAR,F5,-0.000105955,1892,53238,49,0,7000,4,-0.5,-0.0001342819,5.739237E-06
1892,53238,50,2130216421966243840,1237656240627056958,15.19568,5392.33,-0.2469493,4.530972,5393.038,-0.2469493,18.58866,17.97534,17.76061,0.01782653,0.01596238,0.01647395,340.861060883755,12.7151052860331,20.25284,18.58758,17.97774,17.76739,17.63069,2130216421966243840,STAR,K1,2.430223E-05,1892,53238,50,0.819,5169,4.43,-0.17,2.633715E-05,1.208465E-05
1892,53238,53,2130217246599964672,1237656240627122229,-0.1743889,5302.487,-0.7213628,4.402526,5265.873,-0.7133034,17.53949,16.92652,16.61274,0.01877714,0.01768667,0.018289,341.017192616974,12.6616510468386,18.97634,17.52387,16.91853,16.62688,16.56791,2130217246599964672,STAR,F9,-4.272044E-05,1892,53238,53,0.786,5221,4.5,-0.24,-2.493188E-05,6.511344E-06
1892,53238,56,2130218071233685504,1237656240626991173,-41.19769,6267.462,-0.6865293,4.007711,6217.744,-0.7010696,15.98341,15.65592,15.54311,0.02034573,0.0140439,0.01661464,340.774058784747,12.6606854882588,17.06362,15.97209,15.64754,15.53493,15.49129,2130218071233685504,STAR,F5,-0.000157629,1892,53238,56,0,6000,4,-1,-0.0001617709,6.104488E-06
1892,53238,58,2130218620989499392,1237656240627056916,-394.2952,6584.04,-2.181242,3.835474,6635.339,-2.098781,17.42357,17.19345,17.118,0.01697094,0.01553098,0.01606435,340.967058118789,12.6954122923271,18.35816,17.43341,17.19381,17.11879,17.06195,2130218620989499392,STAR,A0,-0.001382909,1892,53238,58,0,6500,4,-2.5,-0.001339577,1.700929E-05
1892,53238,84,2130225767815079936,1237656240626925721,-61.2104,5382.334,-0.6029336,4.132727,5424.164,-0.6077449,18.00406,17.42099,17.17455,0.01653836,0.01519969,0.01865474,340.654557655681,12.5002843929981,19.47158,18.00381,17.4081,17.18146,17.05586,2130225767815079936,STAR,F9,-0.0002435531,1892,53238,84,0.811,5059,4.45,-0.16,-0.0002285261,9.421709E-06
1892,53238,85,2130226042692986880,1237656240626860218,-20.67522,5535.38,-1.741656,3.072113,5541.947,-1.684263,16.88056,16.37278,16.13611,0.01365525,0.01397093,0.01594615,340.516265484428,12.5181179339133,17.99687,16.86944,16.36744,16.13572,16.03918,2130226042692986880,STAR,F5,-0.0001110855,1892,53238,85,0.446,5895,4.41,-1.05,-9.331529E-05,1.144839E-05
1892,53238,86,2130226317570893824,1237656240626860391,-25.26493,5457.486,-0.5071375,4.278804,5411.086,-0.5071375,18.46615,17.90128,17.67505,0.01476937,0.01463649,0.01661251,340.545946419289,12.5082534478923,19.86271,18.44386,17.87579,17.65405,17.55664,2130226317570893824,STAR,F9,-0.0001262003,1892,53238,86,0.704,5320,4.49,-0.76,-0.0001086249,1.131538E-05
1892,53238,87,2130226592448800768,1237656240626925955,-4.738171,5324.115,-0.686302,4.396775,5279.467,-0.7349253,18.31315,17.73319,17.50716,0.01669436,0.01528658,0.01870929,340.692378673191,12.5525845817566,19.9335,18.33289,17.72919,17.50458,17.3912,2130226592448800768,STAR,F9,-4.647872E-05,1892,53238,87,0.754,5047,4.59,-1.34,-4.015502E-05,1.008715E-05
1892,53238,88,2130226867326707712,1237656240626925763,-29.9221,6698.775,-0.1121963,3.906004,6710.052,-0.1029733,15.01629,14.77213,14.6964,0.0161269,0.0189646,0.02655083,340.698563849357,12.5769984032561,16.13527,15.01736,14.76296,14.68983,14.69309,2130226867326707712,STAR,F5,-0.0001186943,1892,53238,88,0.402,6378,3.785,-0.34,-0.0001241596,4.823758E-06
1892,53238,89,2130227142204614656,1237656240626925586,0.4538326,5550.914,-0.1315247,4.298801,5491.721,-0.1625688,17.10158,16.54743,16.30287,0.01601695,0.01482172,0.01833095,340.56756118026,12.6031069440653,18.65181,17.08217,16.52044,16.28497,16.23436,2130227142204614656,STAR,F9,-4.173387E-05,1892,53238,89,0.767,5232,4.6,0.36,-2.283636E-05,5.523929E-06
1892,53238,90,2130227417082521600,1237656240626860055,-0.4299877,5547.012,0.01083536,4.337602,5535.862,0.002895465,15.24419,14.64334,14.47754,0.01343369,0.01381768,0.01580628,340.408890403,12.6325743249356,16.82726,15.23175,14.64142,14.45285,14.37113,2130227417082521600,STAR,F9,-4.615964E-05,1892,53238,90,0.767,5232,4.6,0.36,-2.578446E-05,2.478971E-06
2909,54653,636,3275417729418422272,1237648704594509912,-85.60809,5575.869,-0.3963566,4.3951,5591.742,-0.3493547,16.85133,16.32125,16.11517,0.01632365,0.01554379,0.02137544,223.14857575355,0.0983370002014582,18.30755,16.85503,16.30859,16.1228,16.04641,3275417729418422272,STAR,F9,-0.0003237753,2909,54653,636,0.717,5426,4.5,-0.04,-0.000309908,3.262513E-06
2909,54653,481,3275375123342845952,1237648705130856657,-143.4372,6254.48,-2.418708,4.150027,6293.739,-2.378903,16.78082,16.44561,16.32722,0.01555687,0.01594749,0.01488335,222.019501357889,0.57765287492501,17.612,16.7678,16.44467,16.32392,16.29116,4528632848148877312,STAR,F3/F5V (30743),-0.0005276368,4022,55352,958,1.474,3705,4.8,0.6,0,0
2316,53757,17,2607588920203962368,1237651192432099371,-137.0496,6225.315,-1.58573,4.006108,6200.107,-1.3779,17.39698,17.07345,16.97443,0.01803468,0.01290318,0.01013829,131.20759910297,53.1082648167193,18.33909,17.38049,17.08243,16.96408,16.89942,503377070529734656,STAR,F5,-0.0004772003,447,51877,363,0,6000,4,-2,-0.0004788038,1.354825E-05
2316,53757,1,2607584522157451264,1237651192431902727,-19.47922,5599.378,-0.1945982,4.181191,5641.618,-0.1931168,17.31253,16.77635,16.59462,0.0253169,0.01348675,0.01688582,130.586054659781,52.7279845520601,18.77726,17.3115,16.77162,16.58941,16.43173,2607584522157451264,STAR,F9,-0.0001105792,2316,53757,1,0.717,5426,4.5,-0.04,-8.932588E-05,7.02335E-06
2316,53757,2,2607584797035358208,1237651192431968322,-10.89997,5496.97,0.2067866,3.95749,5495.234,0.2067866,15.77991,15.17365,14.98477,0.02450848,0.0214098,0.01424264,130.813676815305,52.8435329524278,17.47285,15.73906,15.154,14.97782,14.91073,2607584797035358208,STAR,K1,-6.069313E-05,2316,53757,2,0.841,5074,3.49,-0.1,-6.070858E-05,3.539695E-06
2316,53757,6,2607585896546985984,1237651192431968360,-31.37996,5235.19,-0.4620759,4.27966,5265.26,-0.4447651,16.32692,15.67037,15.4256,0.02454074,0.02143218,0.01427338,130.77085156147,52.9532677805236,17.98218,16.31629,15.68565,15.43566,15.31201,2607585896546985984,STAR,F9,-0.0001572332,2316,53757,6,0.819,5169,4.43,-0.17,-0.0001290225,4.47099E-06
2316,53757,7,2607586171424892928,1237651192431968284,-69.1217,6297.571,-1.983735,2.744771,6320.761,-1.930187,18.00595,17.71582,17.59574,0.02488808,0.02188857,0.0151522,130.674516741053,52.845860428281,18.96229,17.97901,17.70497,17.59174,17.53005,2607586171424892928,STAR,A0,-0.0002959667,2316,53757,7,0,6500,2,-2,-0.0002549154,2.758492E-05
2316,53757,8,2607586446302799872,1237651252559872020,-3.187857,5594.401,-0.1548284,4.135662,5613.384,-0.1429343,15.24033,14.65073,14.44781,0.02000643,0.01491801,0.01683835,130.613406222437,52.8740805712339,16.60686,15.17628,14.62503,14.43935,14.34967,2607586446302799872,STAR,F9,-6.496038E-05,2316,53757,8,0.717,5426,4.5,-0.04,-3.498372E-05,3.840283E-06
2316,53757,9,2607586721180706816,1237651252559872109,-0.7557489,5493.09,-0.5726849,4.341311,5479.605,-0.6103356,17.59272,17.01437,16.8175,0.02028351,0.01517375,0.01710864,130.478530675153,53.039185992617,19.00891,17.59738,17.03154,16.8324,16.72701,2607586721180706816,STAR,F9,-4.344309E-05,2316,53757,9,0.704,5320,4.49,-0.76,-2.687109E-05,8.653284E-06
2316,53757,11,2607587270936520704,1237651192431837211,-34.79676,5428.055,-0.3365326,4.412868,5425.834,-0.3140378,16.57248,15.98001,15.79739,0.01613529,0.0149821,0.01430562,130.395753347306,52.6176803637643,18.19711,16.57425,15.98734,15.79252,15.70528,2607587270936520704,STAR,F9,-0.0001534207,2316,53757,11,0.717,5426,4.5,-0.04,-0.0001404197,5.777049E-06
2316,53757,15,2607588370448148480,1237651192432165041,28.09145,5303.02,-0.444075,4.595245,5337.925,-0.444075,18.26168,17.62746,17.38351,0.02114283,0.01908851,0.01380138,131.172213497118,53.2118845288777,19.93993,18.26063,17.63471,17.38776,17.31174,2607588370448148480,STAR,F9,4.064541E-05,2316,53757,15,0.786,5221,4.5,-0.24,6.935281E-05,1.028311E-05
2316,53757,18,2607589195081869312,1237651252559937605,-4.745501,5601.454,-0.01163919,4.17997,5607.62,-0.03539504,15.54559,14.98259,14.82348,0.01712973,0.0136226,0.01621559,130.758037088892,53.0222073370838,17.07093,15.52927,14.98869,14.82228,14.75394,2607589195081869312,STAR,F9,-7.626236E-05,2316,53757,18,0.701,5563,4.23,-0.02,-4.017947E-05,3.627339E-06
2316,53757,19,2607589469959776256,1237651192432099363,54.84408,5560.318,-0.2859663,4.313594,5567.391,-0.2400018,15.03583,14.48203,14.28618,0.01773597,0.01253464,0.009518836,131.097461573402,53.1540180549688,16.52506,15.01614,14.46795,14.27904,14.19369,2607589469959776256,STAR,F9,0.0001270221,2316,53757,19,0.717,5426,4.5,-0.04,0.00015859,3.512932E-06
2316,53757,21,2607590019715590144,1237651192432230466,-263.0727,6219.487,-1.004514,3.783309,6182.374,-0.9656054,17.51205,17.1795,17.04292,0.0182001,0.01381587,0.01238065,131.444421274412,53.3748952368674,18.47375,17.48535,17.16359,17.01772,16.96279,2607590019715590144,STAR,F5,-0.0008941086,2316,53757,21,0,6000,4,-1.5,-0.0009018662,1.535936E-05
2316,53757,24,2607590844349310976,1237651192432296041,-56.97049,5690.514,-0.1938915,4.259,5732.64,-0.1275619,15.76758,15.29253,15.1256,0.01699464,0.01424334,0.01514212,131.688888880826,53.4295961122685,17.20655,15.76626,15.27625,15.11022,15.04963,2607590844349310976,STAR,F9,-0.0002340812,2316,53757,24,0.717,5426,4.5,-0.04,-0.0002143833,4.308138E-06
2316,53757,41,2607595517273729024,1237651252559740987,33.24705,5639.123,-0.5233181,4.432859,5672.153,-0.5268415,17.88375,17.34947,17.15661,0.02160491,0.02036407,0.01714718,130.237822796807,52.7695427261326,19.19856,17.87298,17.36036,17.15952,17.09825,2607595517273729024,STAR,F9,7.81953E-05,2316,53757,41,0.704,5320,4.49,-0.76,8.655005E-05,1.03817E-05
2316,53757,45,2607596616785356800,1237651252559741022,-57.90889,5771.819,-0.6040347,4.095703,5798.168,-0.633844,16.43751,15.94524,15.8066,0.02127422,0.02012972,0.01680764,130.244204075416,52.8206359570752,17.66619,16.42774,15.97112,15.80241,15.74337,2607596616785356800,STAR,F9,-0.0002330946,2316,53757,45,0.564,5651,4.42,-0.32,-0.0002175135,8.117082E-06
2316,53757,46,2607596891663263744,1237651192431837278,4.826139,5574.881,-0.3700372,3.659607,5617.161,-0.4174699,18.02279,17.46333,17.26738,0.01665242,0.015404,0.01485987,130.314101513385,52.6341912832863,19.361,18.01542,17.46712,17.26385,17.17392,2607596891663263744,STAR,F9,-1.800177E-05,2316,53757,46,0.645,5476,4.357,-0.32,-8.251911E-06,1.164921E-05
2316,53757,47,2607597166541170688,1237651192431706327,29.0022,5190.818,-0.5038431,4.223608,5197.605,-0.5038431,17.63534,16.95436,16.70892,0.01740333,0.01316152,0.01408063,130.100011142177,52.4872127142048,19.38484,17.63214,16.9496,16.697,16.57621,2607597166541170688,STAR,K1,7.346274E-05,2316,53757,47,0.819,5169,4.43,-0.17,7.239074E-05,8.456892E-06
2316,53757,48,2607597441419077632,1237651252559675468,-21.88585,5418.625,-0.1121159,4.10875,5363.885,-0.1076178,16.07501,15.4922,15.306,0.02322775,0.0150619,0.02187526,130.179695353355,52.6517943038675,17.75094,16.07151,15.487,15.29085,15.19799,2607597441419077632,STAR,F9,-0.0001197989,2316,53757,48,0.732,5281,4.374,-0.12,-9.735351E-05,3.819356E-06
2316,53757,49,2607597716296984576,1237651252559806526,-0.9794732,5574.904,-0.4626867,4.180836,5603.689,-0.3653888,17.26696,16.73243,16.55331,0.01675322,0.02251048,0.01584515,130.237473413839,52.8906713643765,18.56424,17.26592,16.73995,16.55989,16.4638,2607597716296984576,STAR,F9,-4.855697E-05,2316,53757,49,0.645,5467,4.68,-0.4,-2.761735E-05,7.838963E-06
2316,53757,52,2607598540930705408,1237651252559741112,-4.553746,5343.719,-0.8187368,4.365839,5336.699,-0.8452151,17.96836,17.34869,17.15961,0.02164047,0.02036066,0.0171409,130.327722980707,52.7424495509567,19.37948,17.96049,17.36893,17.15695,17.0628,2607598540930705408,STAR,F9,-6.325752E-05,2316,53757,52,0.773,5261,4.55,-0.03,-3.953984E-05,1.20487E-05
2316,53757,84,2607607337023727616,1237651252559675418,34.29821,5436.194,-0.3074225,4.249364,5409.873,-0.2630118,15.5021,14.88059,14.65046,0.02319878,0.01503303,0.02185128,130.015927165048,52.6157500516631,17.04827,15.48369,14.8908,14.66988,14.55819,2607607337023727616,STAR,F9,6.978192E-05,2316,53757,84,0.819,5169,4.43,-0.17,9.005633E-05,4.667325E-06
2316,53757,91,2607609261169076224,1237651252559675422,-40.23996,6058.265,-1.178732,4.193595,6090.015,-1.192484,17.21061,16.8177,16.67322,0.02336052,0.01523842,0.02203567,129.970456664735,52.6537121645838,18.16008,17.18988,16.82068,16.68629,16.62995,2607609261169076224,STAR,F5,-0.0001772243,2316,53757,91,0,6000,4,-1.5,-0.0001585762,1.289278E-05
2316,53757,94,2607610085802797056,1237651252559675440,-17.281,5381.464,-0.5872725,2.209,5207.61,-1.252865,17.34942,16.74011,16.536,0.02338216,0.01522268,0.02201447,129.914691569401,52.695811406938,18.6848,17.33512,16.73882,16.54467,16.43558,2607610085802797056,STAR,F9,-9.54833E-05,2316,53757,94,0.692,5285,4.62,-0.71,-8.199339E-05,7.276222E-06
2909,54653,1,3275243181947512832,1237648720175824964,11.66549,5439.021,-0.1677798,4.240434,5422.903,-0.1370054,16.36382,15.80379,15.58139,0.01418429,0.01337878,0.01160983,223.021578299898,-0.841007539069636,17.9741,16.38291,15.78932,15.58218,15.50147,3275243181947512832,STAR,F9,-1.981256E-06,2909,54653,1,0.721,5302,4.5,-0.19,1.456171E-05,2.078718E-06
2909,54653,4,3275244006581233664,1237648720175824954,52.17659,5205.945,-1.098431,3.015911,5116.285,-1.149883,16.11606,15.53353,15.26172,0.01415483,0.01335778,0.01157098,223.017395582338,-0.86560913130118,17.55622,16.13138,15.52355,15.26258,15.13357,3275244006581233664,STAR,F9,0.0001435429,2909,54653,4,0.603,5474,4.16,-0.67,0.0001496922,4.804356E-06
2909,54653,14,3275246755360303104,1237648720175890466,3.189548,6484.288,-1.589543,4.02333,6489.325,-1.636976,16.53726,16.27301,16.15489,0.01703414,0.01661044,0.01284803,223.134583803339,-0.912654482352455,17.46623,16.52371,16.24962,16.14131,16.1033,3275246755360303104,STAR,F5,1.398965E-05,2909,54653,14,0,6500,4,-1.5,-1.371099E-05,8.254011E-06
2909,54653,17,3275247579994023936,1237648720712696016,42.92408,5443.272,-0.6114628,4.489241,5437.007,-0.6597213,17.5613,17.01731,16.76511,0.01956958,0.01379967,0.01590284,223.066861197109,-0.598597427741368,19.00193,17.55937,17.00555,16.76463,16.6651,3275247579994023936,STAR,F9,0.0001010744,2909,54653,17,0.717,5426,4.5,-0.04,0.0001188291,5.068181E-06
2909,54653,18,3275247854871930880,1237648720175824935,-20.46987,8256.36,-1.084388,4.279864,8217.525,-1.084388,16.61382,16.69603,16.78522,0.01422115,0.01350967,0.01190228,222.994504225463,-0.857112136332996,17.75455,16.60658,16.68536,16.77379,16.84632,3275247854871930880,STAR,A0,-0.0001114164,2909,54653,18,0,8500,4,-2,-9.26303E-05,8.818995E-06
2909,54653,21,3275248679505651712,1237648720712826967,-140.6673,5911.501,-1.649202,3.82818,5941.266,-1.546263,16.62571,16.18107,16.02569,0.01099939,0.01656587,0.01100991,223.335275938137,-0.58738474701255,17.58914,16.55928,16.14859,15.99217,15.93289,3275248679505651712,STAR,F5,-0.0004703864,2909,54653,21,0,6000,4,-1.5,-0.0004935658,6.457721E-06
2909,54653,22,3275248954383558656,1237648720712826933,-17.72363,5353.155,-0.9048921,4.383261,5325.92,-0.9102213,18.00944,17.42576,17.18097,0.0116033,0.01685736,0.01144123,223.297946853782,-0.503368042833232,19.32818,17.99099,17.41158,17.17267,17.07184,3275248954383558656,STAR,F9,-9.25111E-05,2909,54653,22,0.704,5320,4.49,-0.76,-8.346986E-05,6.559716E-06
